,HepG2_xenograft_CTL_1,HepG2_xenograft_CTL_2,HepG2_xenograft_CTL_3,HepG2_xenograft_CTL_4,HepG2_xenograft_CTL_5,HepG2_xenograft_DKD_1,HepG2_xenograft_DKD_2,HepG2_xenograft_DKD_3,HepG2_xenograft_DKD_4,HepG2_xenograft_DKD_5
METTL27,98.2992324,94.11825607,85.99179909,85.8944977,95.92954362,71.70060979,64.25869572,71.69061769,73.28740582,49.12246583
METTL2A,1299.301735,1416.833962,1409.02225,1221.15069,1425.676303,1302.561078,1251.605939,1258.460978,1318.182934,1245.398987
METTL2B,1792.744417,1735.621604,1734.340623,1484.008551,1930.837197,1597.330251,1554.676802,1525.847606,1715.321444,1587.329876
METTL3,2523.662471,2628.227,2742.413159,2921.447795,2795.223617,2145.043243,2173.286634,1990.867829,2262.005877,2191.24725
METTL4,398.0632282,539.4089299,496.2659249,538.1342025,486.7914075,491.9458505,468.0334852,503.7719081,462.5029529,434.3967077
METTL5,1190.296646,1606.082499,1590.33026,1530.577857,1659.376999,1869.195064,2137.800489,2009.274879,2106.517732,1743.365944
METTL6,804.885794,884.5092022,708.6553082,800.9920629,846.0169326,753.8522446,810.4268341,837.0364011,746.7392431,791.738567
METTL7A,1493.953681,1388.497283,1118.929434,1357.753988,1294.028312,1821.394657,1867.338516,2096.466171,1716.311815,1736.623645
METTL7AP1,0,0,0,0,0,0,0,0,0,0
METTL7B,612.1803681,482.7355714,514.9147488,540.2039494,472.5040287,783.7274987,833.4448743,838.0051932,892.3236843,756.1006996
METTL8,1235.066593,1371.292871,1306.453719,1219.080943,1369.547314,1920.978837,1792.529885,2100.34134,2021.345882,1722.175861
METTL8P1,4.866298634,1.012024259,0,1.034873466,0,0,0,0,0,0.963185605
METTL9,4889.656867,6154.119518,4887.027907,5701.117926,4679.116569,4460.375434,3966.775604,4671.515655,4302.168796,4414.279626
MEX3A,2210.272839,2101.974386,2104.208963,1969.364206,2011.458835,2685.785342,2491.702858,2879.250213,2545.251797,2925.194681
MEX3B,134.3098423,141.6833962,191.6684679,102.4524732,152.0585319,137.4261688,110.2947762,97.84800522,95.07555349,129.066871
MEX3C,2267.695163,3098.81828,2518.627272,2553.032841,2484.983391,3288.269632,2407.303377,2908.313977,2922.5829,2758.563572
MEX3D,736.7576132,829.8598922,621.6274633,737.8647814,651.0962641,924.1411929,999.3665812,1214.865332,1057.715533,1388.913642
MFAP1,1338.232124,1486.663636,1605.870947,1497.461906,1600.18643,1338.411383,1309.15104,1266.211315,1450.892561,1308.006051
MFAP1P1,0.973259727,1.012024259,1.036045772,0,1.02052706,0,2.877255032,3.875168524,1.980740698,2.889556814
MFAP2,46.71646688,24.28858221,66.30692942,79.6852569,68.37531301,29.87525408,33.56797538,22.28221901,38.62444361,21.1900833
MFAP3,752.3297688,857.1845472,812.2598854,717.1673121,879.6943255,890.2825716,761.5134985,733.3756431,792.2962791,730.0946883
MFAP3L,24.33149317,20.24048518,27.97323585,20.69746933,21.43106826,56.76298275,61.38144069,80.40974686,62.39333198,45.26972342
MFAP4,3.893038907,11.13226685,6.216274633,14.48822853,6.123162359,5.975050816,0,2.906376393,5.942222093,2.889556814
MFAP5,6.812818087,4.048097035,1.036045772,5.174367331,7.143689418,5.975050816,10.54993512,12.5942977,16.83629593,2.889556814
MFF,2276.454501,2551.313156,2389.121551,2428.848025,2480.901282,3642.789314,3310.761457,3416.929846,3384.095482,3386.560586
MFFP1,0,0,0,0,1.02052706,0,0,0,0,0.963185605
MFFP2,0.973259727,0,0,0,0,0.995841803,0,0,1.980740698,0
MFGE8,42.82342798,23.27655795,38.33369357,31.04620399,35.71844709,23.90020326,30.69072034,26.15738753,26.73999942,38.52742418
MFHAS1,1866.712156,2274.018509,1969.523013,2063.537692,1906.344548,2318.319717,1801.16165,2164.28162,2065.912548,2234.590603
MFN1,2053.578023,2358.016523,2231.642593,2218.768712,2431.915983,2060.39669,2060.114603,2056.745694,2146.132546,1833.905391
MFN2,4648.288455,4646.203372,4823.829115,4729.371741,5022.013661,4338.882734,4657.316812,4778.08279,4816.171007,4236.090289
MFNG,3744.130169,3241.513701,3766.026382,3374.722373,3210.57813,3344.036773,2719.96509,3013.912319,3086.984377,3260.383272
MFRP,0,0,0,0,0,0,0.959085011,0,0,0
MFSD1,976.1795059,1048.457132,1000.820216,1065.91967,1035.834966,830.5320634,1001.284751,908.7270188,911.140721,763.8061845
MFSD10,1227.280515,1138.527291,1302.309536,1120.767964,958.2749091,1398.161891,1271.746724,1226.490838,1458.815524,1631.636414
MFSD11,1839.460884,1793.306987,1722.944119,1761.35464,1650.192256,1626.209664,1806.91616,1845.549009,1840.108108,1755.887357
MFSD12,2438.988875,2054.409245,2238.894914,1996.270916,1894.098223,1573.430048,2012.160352,1653.728167,1877.742181,1913.849796
MFSD13A,863.2813776,747.8859272,805.007565,832.0382669,856.2222032,417.2577153,505.4378007,462.1138464,453.5896198,456.5499766
MFSD13B,0,0,0,0,0,0,0,0,0,0
MFSD14A,1867.685416,2056.433294,1704.295295,1994.201169,1905.324021,1866.207538,1816.50701,2126.498727,1734.138481,1719.286304
MFSD14B,1552.349264,1828.727836,1669.069739,1689.94837,1806.332896,1400.153575,1607.426478,1548.129825,1592.515521,1508.348657
MFSD14C,700.7470033,787.3548733,704.5111251,653.0051572,674.5683865,717.0060979,703.0093129,789.5655867,641.7599861,724.3155747
MFSD1P1,2.91977918,6.072145553,6.216274633,14.48822853,6.123162359,2.987525408,8.631765097,4.843960654,4.951851744,4.815928023
MFSD2A,0.973259727,3.036072776,9.32441195,2.069746933,5.102635299,0,0,2.906376393,0,0.963185605
MFSD2B,616.073407,657.8157682,717.9797201,617.8194594,622.5215065,602.4842906,648.3414672,606.4638739,608.0873942,526.8625257
MFSD3,500.2554996,353.1964663,339.8230133,300.1133052,266.3575626,246.9687671,345.2706039,312.9198583,290.1785122,292.8084238
MFSD4A,76.88751841,56.67335849,49.73019707,71.40626917,75.51900242,55.76714095,80.5631409,83.31612326,79.22962791,67.42299232
MFSD4B,274.4592429,374.4489758,296.3090908,315.6364072,297.9939015,257.9230269,317.4571385,308.0758976,321.8703634,321.7039919
MFSD4BP1,0,0,0,0,0,0,0,0,0,0
MFSD5,739.6773923,611.2626523,764.6017799,719.237059,761.3131866,580.5757709,802.754154,651.9971041,622.9429494,599.1014461
MFSD6,355.2398003,318.7876415,476.5810552,306.322546,571.4951535,475.0165399,619.5689169,431.1124982,434.7725832,357.3418593
MFSD6L,0,0,0,0,0,0,0,0,0,0
MFSD8,913.8908834,872.3649111,755.2773679,900.3399156,910.3101373,991.8584354,966.7576908,891.2887604,866.5740553,914.0631388
MFSD9,1312.927371,936.1224394,1062.982962,1054.536062,1076.656048,1453.929032,1688.948704,1724.449993,1606.380706,1792.48841
MGA,3730.504533,4517.676291,3930.75766,4044.285506,4051.492427,4243.281921,3718.372587,4146.43032,4298.207314,4316.99788
MGAM,16.54541535,33.39680054,18.6488239,14.48822853,26.53370355,18.92099425,5.754510064,5.812752785,12.87481454,12.52141286
MGAM2,2.91977918,3.036072776,1.036045772,2.069746933,5.102635299,6.970892619,0,2.906376393,0.990370349,0.963185605
MGARP,5.839558361,0,3.108137317,0,5.102635299,1.991683605,3.836340043,5.812752785,4.951851744,0.963185605
MGAT1,2831.212545,2508.808138,2721.692244,2547.858474,2651.329301,2613.08889,2959.736343,2791.090129,2724.50883,2977.206704
MGAT2,1970.850947,1983.567547,2003.712523,2130.804467,2174.743164,1393.182682,1964.206102,1658.572128,1705.417741,1625.857301
MGAT2P1,0,0,0,0,0,0,0,0,0,0
MGAT2P2,0,0,0,0,0,0,0,0,0,0
MGAT3,3.893038907,3.036072776,8.288366178,1.034873466,4.082108239,0.995841803,0.959085011,0.968792131,4.951851744,1.926371209
MGAT4A,2690.089885,3197.996658,2553.852828,2851.0764,2579.892407,5174.394007,3550.53271,4721.892846,4949.871004,4233.200732
MGAT4B,2979.148024,2563.457448,3016.965289,2661.694555,2964.631109,2708.689703,3091.13099,2561.486394,2781.95031,2902.078227
MGAT4C,15.57215563,31.37275202,23.82905276,30.01133052,26.53370355,24.89604507,20.14078523,25.1885954,19.80740698,26.96919693
MGAT4D,0,0,0,0,0,0,0,0,0,0
MGAT4EP,9.732597268,14.16833962,11.39650349,13.45335506,11.22579766,12.94594343,4.795425054,12.5942977,10.89407384,9.631856046
MGAT4FP,0,0,0,0,0,0,0,0,0,0
MGAT5,2462.347109,2231.513491,2130.110108,2360.546377,2152.291569,4075.980498,3638.768531,3933.296051,3855.511768,3634.099286
MGAT5B,1.946519454,0,0,1.034873466,0,0,1.918170021,0.968792131,0,0.963185605
MGLL,25.3047529,17.2044124,20.72091544,20.69746933,20.4105412,20.91267786,30.69072034,29.06376393,28.72074012,25.04282572
MGME1,3043.383166,3162.575809,3033.542021,3479.244594,3862.694921,2552.34254,3149.635175,3249.328807,2965.168825,2798.054181
MGMT,499.2822398,512.0842749,529.4193896,558.8316718,436.7855816,563.6464603,705.8865679,675.2481152,591.2510983,676.1562944
MGP,16.54541535,17.2044124,19.68486967,13.45335506,13.26685178,24.89604507,12.46810514,16.46946623,14.85555523,17.33734088
MGRN1,4052.653502,3676.684132,3567.105594,3333.327435,3353.451918,3838.970149,3592.73245,3568.061418,4000.105839,3903.791255
MGST1,2392.272408,2368.136766,2262.723966,2073.886426,2268.631654,3630.839212,3071.949289,3849.979928,3601.976959,3454.946764
MGST2,4765.079622,4780.802599,4305.806229,5165.05347,4592.371769,3207.606446,3449.828784,3191.201279,3459.363629,3240.156374
MGST3,923.6234807,883.4971779,930.3691034,937.5953604,1012.362843,752.8564028,838.2402994,720.7813454,770.5081314,764.7693701
MIA,0,0,6.216274633,2.069746933,0,3.983367211,5.754510064,0.968792131,0,0
MIA-RAB4B,3.893038907,4.048097035,2.072091544,0,4.082108239,2.987525408,1.918170021,3.875168524,3.961481396,1.926371209
MIA2,3718.825416,4600.66228,3699.719452,4255.399693,3783.093811,4660.539636,3524.637414,4161.930994,4093.200652,4301.58691
MIA3,1795.664196,2111.082604,1835.873108,1999.375537,1852.256614,2437.820733,2082.173558,2292.162182,2399.667355,2439.749136
MIB1,3793.766415,4107.806466,3020.073426,3865.252396,3515.715721,3542.209292,3019.199614,3937.17122,3058.263637,3272.904684
MIB2,691.9876657,467.5552076,413.3822631,527.7854678,395.9644992,787.7108659,734.6591182,802.1598844,900.2466471,1064.320093
MICA,804.885794,906.7737359,991.495804,762.7017446,897.0432856,619.4136013,602.3053867,540.586009,499.1466558,715.6469042
MICAL1,929.4630391,736.7536604,743.8808644,787.5387078,636.8088853,618.4177595,680.9503576,585.1504471,704.1533181,685.7881505
MICAL2,579.0895374,460.4710377,652.7088365,557.7967983,624.5625606,497.9209013,782.6133688,802.1598844,769.5177611,527.8257113
MICAL3,1669.140431,1723.477313,1890.783534,1752.040778,1701.218609,1508.700331,1754.166485,1645.009038,1845.05996,1521.833255
MICALL1,960.6073503,912.8458814,1245.327018,926.2117523,1191.975606,903.228515,1143.229333,832.1924404,906.1888692,780.1803397
MICALL2,293.9244375,263.1263073,320.1381436,338.4036235,308.1991721,110.5384401,263.7483779,154.0379488,175.2955518,201.3057914
MICB,614.1268876,630.4911132,722.1239032,527.7854678,682.732603,385.3907776,424.8746598,387.5168524,393.1770285,424.7648516
MICC,0,0,0,0,0,0,0,0,0,0
MICD,0.973259727,3.036072776,0,1.034873466,1.02052706,0,0,1.937584262,3.961481396,0
MICE,0,2.024048518,2.072091544,4.139493865,2.04105412,0,3.836340043,0.968792131,1.980740698,1.926371209
MICG,0,0,0,0,0,0,0,0,0,0
MICOS10,1681.792808,1964.339086,1820.332422,2093.549022,2102.285743,1865.211696,2183.836569,1900.770161,2073.835511,1777.07744
MICOS10-NBL1,0,0,0,8.27898773,4.082108239,0,3.836340043,0,1.980740698,0
MICOS10P2,0,0,2.072091544,0,0,0,0,0,0,0
MICOS10P3,0,0,0,0,0,0,0,0,0,0
MICOS10P4,0.973259727,0,0,0,0,0,0.959085011,0,0,0
MICOS13,1384.948591,1191.152553,1324.066497,1272.894363,1228.71458,1042.646367,1078.970637,987.1991814,1107.23405,1013.271256
MICU1,1926.080999,1792.294962,1797.539415,1818.27268,1852.256614,1868.199222,1772.3891,1890.113447,1796.531813,1866.653702
MICU2,1623.397224,1865.160709,1479.473363,1785.156729,1637.945931,1488.783495,1453.013791,1685.698308,1559.833299,1407.214168
MICU3,210.224101,304.6193019,235.1823903,238.0208972,187.776979,315.6818514,204.2851073,294.5128078,224.8140692,277.3974541
MID1,640.4049002,672.9961321,701.4029878,746.1437692,838.8732431,562.6506185,821.9358542,718.8437611,698.211096,612.5860445
MID1IP1,21.41171399,15.18036388,42.47787666,23.80208972,25.51317649,17.92515245,43.15882548,45.53323015,28.72074012,37.56423858
MID2,4.866298634,3.036072776,3.108137317,6.209240798,7.143689418,0.995841803,9.590850107,1.937584262,4.951851744,0
MIDEAS,1414.146383,1528.156631,1558.212841,1425.020763,1506.29794,1828.36555,1742.657464,1648.884207,1756.916999,1759.7401
MIDN,3203.971021,3234.429531,3091.560584,2910.064187,2935.035824,3925.608386,3852.644488,4226.840067,4362.581387,5284.036227
MIEF1,4404.973523,4516.664267,4286.12136,4260.574061,4692.383421,4082.951391,4184.487902,4262.685376,4147.671021,3908.607183
MIEF2,238.4486331,224.6693855,221.7137952,265.9624808,212.2696284,198.1725187,264.707463,205.3839317,215.9007361,241.7595868
MIEN1,1325.579748,1126.383,1380.012969,1291.522086,1269.535662,747.8771938,1027.180046,750.8139014,914.111832,746.4688436
MIER1,1399.547487,1675.912173,1487.761729,1614.402607,1586.919578,1347.373959,1363.818885,1391.1855,1306.29849,1342.680733
MIER2,1137.740621,1013.036283,1104.424793,974.8508052,919.4948809,1132.27213,1085.684232,1049.201878,1260.741454,1228.061646
MIER3,1135.794101,1202.284819,1035.009726,1190.104486,1142.990307,1088.45509,1085.684232,1243.929096,1095.349606,1062.393722
MIF,9808.511526,8393.729202,7520.65626,5777.698562,6080.300222,8652.869423,8204.013182,8460.461679,8883.622029,11721.96881
MIF4GD,744.543691,706.3929326,788.4308326,750.283263,829.6884996,565.6381439,684.7866977,543.4923854,471.4162861,459.4395334
MIGA1,766.9286647,784.3188006,668.2495231,638.5169287,706.2047254,605.471816,537.087606,584.1816549,679.3940593,602.9541885
MIGA2,1411.226604,1024.16855,1197.668913,1204.592715,1183.811389,1010.77943,1273.664894,992.043142,1116.147383,1132.706271
MIIP,842.8429234,680.0803019,701.4029878,696.4698428,594.9672759,640.3262791,766.3089236,699.4679185,727.9222064,769.5852981
MILR1,42.82342798,34.4088248,41.44183089,39.32519172,41.84160945,54.77129915,43.15882548,45.53323015,49.51851744,56.82795067
MINAR1,65.20840169,53.63728572,49.73019707,54.84829371,55.10846123,40.82951391,29.73163533,34.87651671,31.69185116,49.12246583
MINAR2,19.46519454,32.38477628,23.82905276,19.66259586,14.28737884,12.94594343,29.73163533,19.37584262,22.77851802,16.37415528
MINDY1,244.2881914,198.3567547,206.1731087,183.1726035,178.5922355,316.6776932,209.0805323,183.1017127,255.51555,263.9128557
MINDY2,745.5169507,869.3288383,686.898347,710.9580713,672.5273324,1037.667158,760.5544135,941.6659512,919.0636838,1036.387711
MINDY3,507.0683176,628.4670647,580.1856324,571.2501534,513.3251111,647.2971717,577.3691765,651.9971041,607.0970239,579.837734
MINDY4,0,1.012024259,0,1.034873466,0,0,1.918170021,1.937584262,1.980740698,0
MINDY4B,0,0,0,0,0,0,0,0,0,0
MINK1,4628.82326,4224.189256,4611.439732,4691.081423,4223.9615,4469.33801,4087.620316,3831.572878,4876.583598,4620.401345
MINPP1,1494.92694,1721.453264,1309.561856,1578.182036,1496.09267,1535.58806,1375.327905,1595.60064,1345.913304,1395.655941
MIOS,1978.637025,2640.371291,2384.977368,2408.150556,2397.218063,2714.664754,2464.848478,2554.704849,2770.065866,2544.736367
MIOX,153.7750368,144.719469,157.4789574,159.3705138,159.2022213,129.4594343,129.4764764,108.5047187,119.8348122,138.6987271
MIOXP1,0,0,0,0,0,0,0,0,0,0
MIP,0,2.024048518,0,0,0,1.991683605,1.918170021,0,0,0.963185605
MIPEP,1194.189685,1287.294857,1274.3363,1319.463669,1385.875747,1370.27832,1339.84176,1494.846258,1500.411079,1221.319347
MIPEPP1,0,0,0,0,0,0,0,0,0,0
MIPEPP2,0,0,0,0,0,0,0,0,0,0
MIPEPP3,22.38497372,15.18036388,16.57673236,12.4184816,27.55423061,23.90020326,14.38627516,16.46946623,7.922962791,24.07964012
MIPOL1,921.6769612,1108.166563,845.4133501,940.6999808,934.8027868,1145.218073,942.7805655,1121.861288,1091.388124,1085.510176
MIR1915HG,228.7160358,190.2605607,179.2359186,217.3234279,187.776979,316.6776932,361.575049,321.6389875,336.7259186,352.5259313
MIS12,1358.670579,1361.172628,1330.282771,1346.37038,1509.359521,1197.997689,1310.110125,1334.026764,1209.242196,1267.552256
MIS18A,1132.874322,1393.557404,1090.956198,1239.778413,1304.233582,1215.922841,1447.259281,1459.969741,1372.653304,1328.232949
MIS18BP1,1945.546194,2479.459434,1869.026573,2107.002377,2114.532068,2000.646182,1894.192896,2343.508165,2037.191808,1984.162345
MISP,1098.810232,1313.607488,2085.560139,1041.082707,1335.869921,1142.230548,1985.305972,1290.431118,1540.025893,1591.182619
MISP3,175.1867508,147.7555418,193.7405594,173.8587423,177.5717084,145.3929032,201.4078523,124.0053928,154.4977744,237.9068443
MITD1,647.2177183,747.8859272,719.0157659,730.6206672,744.9847536,994.8459609,997.4484112,991.0743499,1011.168126,1014.234442
MITF,14.5988959,10.12024259,25.9011443,26.90671012,22.45159532,7.966734421,10.54993512,16.46946623,14.85555523,16.37415528
MIXL1,870.0941957,898.6775418,500.410108,831.0033934,614.35729,876.3407863,737.5363732,1010.450193,976.505164,1492.937687
MKI67,18370.27734,19827.57928,21453.3998,20601.22609,22958.79726,12125.36979,13781.09252,13991.29595,13442.29675,10988.98456
MKI67P1,0,0,0,0,0,0,0,0,0,0
MKKS,2566.485899,2829.619828,2936.153718,2904.88982,3046.273273,2709.685545,2955.900003,2636.083388,2500.685131,2490.797974
MKLN1,2835.105584,3487.435596,2799.395676,2710.333608,2758.484643,3683.618828,2860.950587,3294.862037,3431.633259,3215.113548
MKNK1,836.0301053,860.22062,1023.613223,866.1890913,1001.137046,928.1245601,951.4123306,883.5384234,967.5918309,890.9466843
MKNK2,4727.122493,5688.588359,5700.323839,4858.730924,3786.155392,8829.133422,5623.115418,7385.102414,9470.911646,10883.03415
MKNK2P1,0,0,0,0,0,0,0,0,0,0
MKRN1,1632.156562,1934.990383,1953.982326,1857.597872,1865.523465,2139.068192,1872.133941,1892.051032,1897.549588,1984.162345
MKRN2,2045.791946,2557.385302,2243.039097,2250.849789,2050.238863,2460.725094,2289.335921,2303.787687,2451.166613,2567.852822
MKRN2OS,8.759337541,8.09619407,9.32441195,4.139493865,18.36948708,0.995841803,7.672680086,0,2.971111047,5.779113628
MKRN3,189.7856467,211.5130701,186.488239,198.6957055,214.3106826,186.2224171,245.5257627,200.5399711,213.9199954,231.1645451
MKRN4P,1.946519454,2.024048518,6.216274633,5.174367331,8.164216478,2.987525408,1.918170021,0,2.971111047,0
MKRN5P,1.946519454,5.060121294,2.072091544,7.244114264,0,2.987525408,0,2.906376393,4.951851744,0.963185605
MKRN7P,29.1977918,35.42084906,33.15346471,43.46468558,41.84160945,29.87525408,33.56797538,20.34463475,26.73999942,28.89556814
MKRN9P,10.70585699,12.14429111,11.39650349,15.52310199,12.24632472,4.979209013,2.877255032,5.812752785,9.903703489,10.59504165
MKS1,1405.387045,1140.55134,1180.056135,1389.835065,1134.82609,1311.523654,1234.342409,1193.551905,1242.914788,1283.926411
MKX,0,0,0,0,0,0,0,0,0,0
MLANA,22.38497372,22.26453369,11.39650349,14.48822853,11.22579766,25.89188687,25.89529529,20.34463475,10.89407384,16.37415528
MLC1,0,0,0,0,0,0,0,0,0,0
MLEC,8952.042967,8612.326442,8522.512522,9046.863842,8723.465307,9050.210303,8027.54154,7960.56494,8618.202776,8403.7944
MLECP1,0,0,0,0,0,0,0,0,0,0
MLF1,7.786077814,11.13226685,1.036045772,6.209240798,8.164216478,4.979209013,4.795425054,9.687921309,5.942222093,4.815928023
MLF2,5789.922115,5263.53817,5772.847043,5347.1912,5298.576494,4448.425332,5218.381543,4712.204925,5001.370262,4844.823591
MLH1,3469.670926,3634.179113,3144.398919,3935.623792,3523.879937,3230.510808,3065.235694,3407.241924,3446.488814,2823.097007
MLH3,1139.68714,1379.389065,1187.308455,1229.429678,1216.468255,1363.307428,1209.406199,1225.522046,1439.998487,1310.895608
MLIP,11.67911672,6.072145553,15.54068658,12.4184816,19.39001414,7.966734421,8.631765097,5.812752785,5.942222093,18.30052649
MLKL,223.8497372,217.5852156,267.2998092,233.8814034,225.5364802,360.4947326,270.461973,234.4476957,290.1785122,308.2193935
MLLT1,1434.584837,1249.84996,1381.049014,1342.230886,1417.512086,1200.985214,1484.663597,1388.279124,1522.199226,1468.858047
MLLT10,2463.320368,2676.804164,2288.625111,2628.578604,2366.602252,2916.82064,2192.468335,2760.088781,2741.345126,2747.96853
